"loan_id","is_first_loan","fully_repaid_previous_loans","currently_repaying_other_loans","total_credit_card_limit","avg_percentage_credit_card_limit_used_last_year","saving_amount","checking_amount","is_employed","yearly_salary","age","dependent_number"
514879,0,1,0,6500,0.91,2837,91,1,25200,71,8
71432,1,NA,NA,3300,0.47,1465,6548,1,25200,48,1
377902,0,1,1,1400,0.62,1596,4448,1,45600,47,3
725925,1,NA,NA,3000,1.03,608,3548,1,30000,35,1
26773,0,1,1,6900,1.02,1327,3434,1,32200,54,2
846180,0,1,0,3000,0.69,2242,1997,1,43000,43,8
336332,1,NA,NA,5800,0.65,469,4881,0,0,67,2
23543,0,1,1,4800,0.74,1279,2221,1,44100,69,2
336319,1,NA,NA,5400,0.79,1317,4369,1,37800,47,5
241375,1,NA,NA,1900,0.72,958,2144,1,37200,65,1
656785,1,NA,NA,1400,0.76,1186,2554,0,0,53,1
182520,1,NA,NA,0,NA,597,1955,1,21500,56,1
595077,1,NA,NA,5900,0.86,955,437,0,0,54,0
525457,1,NA,NA,5300,1.05,1284,1460,0,0,28,2
32255,1,NA,NA,2900,0.94,320,1143,1,20400,36,4
515889,1,NA,NA,2900,0.67,2021,4781,1,23100,43,1
340809,0,0,0,3200,0.22,2801,4827,1,20100,18,6
103818,1,NA,NA,7400,0.78,3905,2735,1,31100,39,4
856057,0,1,1,2700,0.86,1232,1407,1,13000,32,8
448429,1,NA,NA,5100,0.52,7611,3026,1,29200,53,2
490378,0,1,0,5600,0.71,2077,4293,1,60000,54,2
804868,1,NA,NA,4000,0.44,1215,2867,0,0,41,2
607224,0,1,1,2000,0.91,1334,1644,1,30200,31,5
265023,0,1,1,3200,0.58,829,3050,0,0,34,0
334606,1,NA,NA,2600,0.72,691,1246,0,0,21,2
945038,1,NA,NA,0,NA,1577,1951,1,21500,44,1
451425,1,NA,NA,5800,0.57,2123,1268,0,0,50,8
427256,0,1,1,4200,0.88,751,2027,0,0,52,7
845404,1,NA,NA,3700,0.4,873,1959,0,0,34,2
839539,0,1,0,7500,0.42,5630,5459,1,50700,36,2
4639,0,1,1,4700,1.02,1159,1561,0,0,53,8
837323,0,1,0,9000,0.59,3206,4346,0,0,60,1
832136,0,0,1,3100,0.38,5379,966,1,36100,46,5
698870,0,1,0,6300,1.06,511,1777,1,48500,50,8
87842,0,1,1,7200,0.57,283,1893,1,17700,53,2
757420,1,NA,NA,0,NA,708,3400,1,14300,58,3
893849,1,NA,NA,4700,0.72,1512,2355,0,0,52,8
569817,0,1,0,7700,0.54,2796,9418,1,21800,40,1
309249,1,NA,NA,8300,0.76,3559,1881,1,34900,40,1
362858,1,NA,NA,3600,0.49,4032,7884,1,39800,27,4
115710,1,NA,NA,4200,0.95,1540,2904,0,0,43,2
691904,1,NA,NA,0,NA,1553,254,0,0,46,3
416395,1,NA,NA,1900,0.57,1926,4084,0,0,58,2
10579,1,NA,NA,5500,0.91,1195,3837,1,12500,33,5
225713,1,NA,NA,4600,0.48,656,10367,1,26000,44,4
655680,0,1,0,3100,0.32,859,1845,0,0,45,2
536190,0,1,0,4700,0.71,3916,6908,1,30200,31,2
609568,0,1,0,6200,0.34,2206,2002,1,30400,48,5
629821,1,NA,NA,6300,0.57,841,2231,1,30100,19,1
365392,1,NA,NA,8400,0.6,3164,3331,1,50500,31,1
383650,1,NA,NA,3400,0.52,4476,3966,1,66200,35,0
954125,0,1,0,3300,0.97,3058,3607,1,47400,33,2
878958,0,1,0,3600,0.87,1069,2844,1,29600,43,2
350165,1,NA,NA,0,NA,145,3317,1,33300,31,8
269473,1,NA,NA,3600,0.79,1271,3017,0,0,44,2
172267,1,NA,NA,5900,0.69,3174,5583,1,11100,60,6
982116,0,1,0,2100,0.76,979,2873,1,22800,54,8
178460,0,1,0,4700,0.76,836,4736,1,55800,33,2
190630,1,NA,NA,5000,0.58,1304,2201,0,0,49,6
125237,1,NA,NA,4300,0.34,1051,1404,1,33000,33,1
487116,0,1,1,6200,0.94,1246,2250,1,31600,39,2
188881,1,NA,NA,2200,0.39,2551,8416,1,32900,47,5
305265,1,NA,NA,3200,0.79,1194,1621,0,0,26,2
88120,0,1,0,0,NA,1571,2747,0,0,75,2
12594,0,1,0,3400,0.84,156,7589,1,51200,40,4
973400,1,NA,NA,3600,0.76,1567,2808,0,0,30,1
62336,0,1,0,7500,0.82,693,10566,1,51500,43,8
711814,1,NA,NA,2800,0.67,427,2625,0,0,40,0
352688,1,NA,NA,5500,0.67,997,1733,1,38200,42,3
446121,1,NA,NA,2900,0.99,1674,3503,0,0,38,3
766627,0,1,0,7200,0.48,1526,2197,1,41700,39,1
987131,0,1,0,4800,0.75,709,3522,1,60000,68,3
115404,0,1,1,6800,0.73,3985,1295,1,18400,54,3
948653,1,NA,NA,2900,0.93,1087,1496,0,0,52,2
434344,0,1,0,8000,0.8,5785,3656,1,50400,54,4
642986,1,NA,NA,4600,0.65,4001,12145,1,34900,70,1
322840,0,1,0,4200,0.71,3461,4442,1,28600,23,3
784626,1,NA,NA,5600,0.73,5161,2833,1,62200,51,1
631074,1,NA,NA,3800,1.05,752,2444,1,31100,46,2
394906,0,1,1,0,NA,239,1861,1,10200,58,3
482549,1,NA,NA,4300,0.9,3539,3021,1,50200,46,2
547952,1,NA,NA,4300,0.44,1721,3276,1,59800,51,8
860880,1,NA,NA,4900,0.72,1613,7246,1,28000,56,4
559683,1,NA,NA,2600,0.86,815,1428,0,0,20,2
956225,1,NA,NA,3400,0.98,1908,3322,0,0,28,8
776828,0,1,0,2100,0.55,367,4857,1,47200,27,1
51825,1,NA,NA,2700,0.78,1048,3170,0,0,58,3
425483,1,NA,NA,2900,0.99,480,1045,0,0,55,1
744796,1,NA,NA,0,NA,3764,5328,0,0,41,2
860052,1,NA,NA,5500,0.9,3490,7088,1,24800,33,1
171295,0,1,1,3400,0.72,917,51,1,17200,35,1
129917,1,NA,NA,8100,0.47,5009,6418,0,0,58,1
681271,0,1,0,9700,0.33,2246,1160,1,49100,18,2
485273,0,1,0,2600,0.84,983,2386,1,27300,37,8
52022,1,NA,NA,3100,0.45,764,1507,0,0,60,3
940561,1,NA,NA,2600,0.69,2196,4430,1,28900,42,6
468346,0,1,0,5800,0.74,1641,5517,1,27600,43,2
901493,0,1,0,2500,0.85,339,2490,0,0,55,1
622193,0,1,1,6200,0.99,318,2810,0,0,23,5
23940,1,NA,NA,7500,0.82,4402,3812,1,8600,49,2
19324,0,1,1,4600,0.75,640,761,1,12700,56,3
782339,0,1,0,2300,0.86,1780,164,1,29000,45,2
631219,0,1,0,6800,1,1325,2362,0,0,36,2
79134,0,1,0,3400,0.69,2087,7274,1,11200,63,4
107073,0,1,0,2800,0.58,670,851,0,0,40,2
651367,0,1,0,3600,0.83,363,3124,1,32600,37,7
731967,0,1,0,8900,0.79,3289,4222,1,41200,31,8
484303,1,NA,NA,5400,0.81,1420,4063,1,46300,36,1
457977,1,NA,NA,2900,0.77,1835,1371,1,34500,38,2
547836,0,0,0,0,NA,1408,1822,1,33200,38,5
225130,1,NA,NA,6600,0.64,1010,6235,1,13000,34,2
257296,1,NA,NA,1300,0.77,1133,699,0,0,39,8
816338,1,NA,NA,2700,0.66,217,4165,1,13300,25,2
191586,0,1,0,700,0.63,494,450,0,0,47,2
503946,0,1,0,5100,0.68,880,3551,1,32200,21,4
226983,0,1,1,5700,0.86,1461,2113,1,15100,29,6
600581,1,NA,NA,5200,0.86,2036,4027,1,20200,42,2
925880,0,1,0,1300,0.96,1054,1966,1,50300,48,2
154620,1,NA,NA,3200,0.72,559,5093,1,40500,48,4
379525,1,NA,NA,2300,0.77,3161,5172,1,26700,34,8
300,0,1,1,2000,0.68,1189,3497,1,20600,67,1
456127,0,1,1,2000,0.95,888,2689,1,30900,26,5
371394,0,1,0,2700,0.48,483,1702,0,0,33,6
186186,0,1,1,4700,0.42,2177,2096,1,15100,44,2
739362,1,NA,NA,0,NA,1115,1390,0,0,21,8
222981,0,1,0,5500,0.48,3506,1478,1,57100,30,6
580453,1,NA,NA,4300,0.71,1038,4484,1,33200,20,3
330057,1,NA,NA,5100,0.88,1227,2022,0,0,21,3
829621,0,1,0,3500,0.75,864,2086,1,31300,18,8
249517,0,1,0,4200,0.28,5540,5876,1,56100,34,2
709921,1,NA,NA,5700,0.74,439,2490,0,0,39,2
960721,1,NA,NA,6900,0.59,683,2973,1,18100,23,8
3482,1,NA,NA,600,0.76,1499,2901,1,22400,51,7
113530,0,0,1,2800,0.73,1520,1727,1,20900,38,8
978809,1,NA,NA,3100,0.7,1081,4121,1,14200,35,8
675737,1,NA,NA,3100,0.83,2048,2245,1,38200,76,8
649776,0,1,0,2800,0.97,4482,2277,1,32200,58,8
819104,1,NA,NA,4100,0.58,1082,2052,0,0,27,6
598310,0,1,0,3600,0.96,608,989,1,27600,39,7
739672,1,NA,NA,8100,0.54,3034,6236,1,19400,36,3
167160,1,NA,NA,800,0.84,2618,1359,1,10400,29,8
949238,1,NA,NA,7500,0.65,3251,7887,0,0,41,4
337280,0,1,1,0,NA,518,3209,0,0,39,4
775193,0,1,1,4700,0.69,655,2451,0,0,36,6
755552,0,1,1,1500,0.45,1230,1269,1,32000,53,8
42343,1,NA,NA,3400,0.71,1400,2717,0,0,57,6
49522,0,1,1,4500,0.61,1805,4838,1,32200,47,1
578623,0,1,1,1600,0.8,1626,2219,0,0,39,7
615695,1,NA,NA,2400,0.92,881,2542,0,0,35,2
761354,1,NA,NA,0,NA,4132,7589,1,3700,61,2
601081,1,NA,NA,5200,0.38,1644,4188,1,44800,45,1
341788,1,NA,NA,3100,0.92,487,1356,0,0,63,4
285520,1,NA,NA,1500,0.65,3335,5584,1,7800,32,2
586288,0,1,1,8500,0.56,363,4517,0,0,24,1
794449,1,NA,NA,0,NA,702,2136,0,0,40,7
418769,1,NA,NA,4900,0.66,1349,939,1,53200,32,2
286507,1,NA,NA,2800,0.61,1490,303,0,0,41,5
151413,0,0,0,7800,0.48,110,6015,1,31100,54,8
287509,0,1,1,0,NA,1651,1717,1,17900,31,8
496740,0,1,0,5100,0.66,1181,2539,1,33300,37,1
653626,1,NA,NA,2300,0.51,849,1092,0,0,41,0
63714,0,1,0,6000,0.73,20,748,1,25900,39,5
432722,0,1,1,4800,0.49,1069,1020,0,0,32,3
574487,0,1,0,6200,0.83,2540,8922,1,45800,26,0
256760,1,NA,NA,0,NA,669,2723,0,0,21,8
164714,1,NA,NA,5300,0.64,207,2183,0,0,42,8
221731,0,1,0,2900,0.39,1668,2311,1,24200,40,3
496666,0,1,0,4300,0.81,3865,1300,1,53300,19,4
510651,1,NA,NA,7700,0.28,2633,5142,1,30400,64,2
923938,1,NA,NA,5200,0.73,1232,656,1,31200,47,2
820104,1,NA,NA,3900,1.02,1325,2180,0,0,72,2
877092,0,1,1,4900,0.96,1113,989,1,15800,45,1
824954,1,NA,NA,4800,0.17,1813,1749,1,40300,44,8
229733,0,1,1,4000,0.41,1466,3376,0,0,48,1
644453,1,NA,NA,4600,0.78,1674,2344,1,18300,39,8
931815,0,1,1,3500,0.51,774,2088,1,42100,20,1
452757,1,NA,NA,2100,0.77,2321,9063,1,41600,62,2
867749,1,NA,NA,5400,0.27,1768,4879,1,8100,39,4
584145,1,NA,NA,3300,0.7,901,2185,1,50500,64,1
156118,1,NA,NA,0,NA,23,1852,1,23800,26,3
496403,0,1,1,3500,0.95,1188,2785,1,24700,60,8
80584,0,1,1,3000,0.94,1277,1554,0,0,45,8
264479,0,1,0,1800,0.57,2219,3540,1,13400,43,0
388782,0,1,0,3900,0.61,5129,2870,1,29000,43,4
937230,0,1,0,8100,1,1319,7583,1,30000,36,0
397793,1,NA,NA,5600,0.71,7585,3527,1,28300,55,8
527084,1,NA,NA,3800,0.43,913,2792,0,0,34,0
272657,1,NA,NA,5800,0.75,2176,3296,1,6400,39,1
386435,0,1,1,6400,0.6,5717,4628,1,45900,41,5
437394,0,1,1,4200,0.73,574,425,1,19300,21,4
315951,0,1,0,3200,0.96,14,656,1,27000,52,2
567330,0,1,1,0,NA,1149,1842,0,0,40,8
833778,0,1,1,4600,0.56,689,1289,0,0,24,3
330340,0,0,0,4800,0.67,1592,886,0,0,46,4
779697,1,NA,NA,5600,0.54,3366,3068,1,26700,29,5
325669,0,1,1,4000,0.83,565,932,1,8800,30,1
907217,0,1,0,6600,0.93,4111,6611,1,50700,52,4
185654,1,NA,NA,6200,0.93,936,1364,0,0,48,4
398012,1,NA,NA,2200,0.38,2284,4171,1,30100,51,2
956755,1,NA,NA,3900,0.53,1809,4075,1,38400,27,8
800288,1,NA,NA,4800,1.06,6767,10542,1,39800,53,3
200081,1,NA,NA,4500,0.68,1085,2295,1,39500,32,4
704864,0,1,0,8200,0.74,3199,1999,1,36800,47,3
908415,0,1,1,1000,0.77,1145,660,1,15900,44,2
496284,1,NA,NA,0,NA,461,3506,1,16300,61,4
866622,0,1,0,6900,0.84,1150,6044,1,25800,38,7
513247,1,NA,NA,4200,0.71,4491,1410,0,0,40,2
827075,1,NA,NA,2200,0.49,1367,294,0,0,49,1
415312,1,NA,NA,3000,0.54,3026,2947,1,63700,45,2
580864,1,NA,NA,3300,0.67,1027,3663,1,11500,56,8
212032,0,1,1,3200,0.8,1146,2827,0,0,38,4
161557,0,1,1,0,NA,238,1552,1,31300,50,3
398168,1,NA,NA,5900,0.61,117,4179,1,40500,39,5
576839,0,1,0,7400,0.97,3676,6540,1,30000,32,1
498086,0,1,0,6000,0.48,885,5325,1,26900,65,6
9000,1,NA,NA,4900,0.93,3153,6849,1,49800,38,2
458924,0,0,1,4200,0.99,1079,2054,0,0,29,2
499767,1,NA,NA,0,NA,267,1366,1,15600,40,1
815400,1,NA,NA,3600,0.74,372,1587,0,0,38,1
512750,0,1,0,5900,0.34,555,3677,0,0,34,2
516604,0,1,0,3900,0.67,55,2542,1,48600,43,4
510730,1,NA,NA,7400,0.48,4416,5056,1,36200,52,5
429581,1,NA,NA,2600,0.94,1374,1318,1,11500,56,1
952458,1,NA,NA,7500,0.83,400,1502,1,3200,48,8
594052,1,NA,NA,2600,0.73,654,1273,0,0,42,6
747445,1,NA,NA,5000,1.03,1620,2084,1,17200,40,7
764254,0,1,0,7200,0.43,5979,872,1,51500,74,1
217490,1,NA,NA,2100,0.96,1078,1725,1,13300,42,8
104617,1,NA,NA,2800,0.76,1591,1138,1,14000,22,8
916204,1,NA,NA,5600,1.08,803,1957,0,0,38,2
960233,1,NA,NA,9500,0.95,1778,6688,1,19800,44,5
574719,0,1,0,2900,0.6,1007,2952,1,47300,50,0
441828,1,NA,NA,3700,0.37,1970,2484,1,17900,38,1
761965,1,NA,NA,5100,0.68,2921,3342,1,42400,42,1
149852,0,1,0,3300,0.6,4424,6134,1,39200,52,4
924161,1,NA,NA,0,NA,1668,3156,1,18500,60,8
551253,0,1,0,4000,0.62,4992,1884,1,43600,41,3
558490,0,1,0,4200,0.96,2125,4130,1,29400,42,8
592339,0,1,0,5500,0.93,1506,3403,1,24900,34,1
680105,1,NA,NA,3600,0.72,634,2260,0,0,61,6
342846,1,NA,NA,3900,0.58,3350,4421,1,30600,48,4
48,1,NA,NA,3200,0.5,805,1757,1,2400,57,8
851139,0,1,0,4700,0.23,4755,6243,1,1500,48,3
731489,1,NA,NA,5200,0.71,636,1218,1,21700,48,8
523185,0,1,1,4200,0.77,1128,3416,0,0,35,2
617441,1,NA,NA,8600,0.69,2982,3391,1,9400,46,3
585731,0,1,1,6100,0.47,3892,5599,0,0,32,1
990083,1,NA,NA,2500,0.75,1090,2017,1,40300,21,8
431498,0,1,0,3400,0.76,2056,1503,0,0,47,6
842788,0,1,0,1700,0.92,1689,3571,1,49800,58,6
710608,0,1,0,5100,1.09,3129,9013,1,19300,66,1
54082,1,NA,NA,3500,0.85,1666,3854,0,0,25,2
188885,0,1,1,3200,0.7,1923,1036,0,0,27,3
724151,0,1,0,7600,0.69,3961,4847,1,30900,69,3
880250,1,NA,NA,4800,0.43,589,2780,1,39100,18,2
803092,0,1,0,5800,0.61,2242,689,1,32400,50,3
348763,1,NA,NA,5200,0.93,2314,1929,1,36900,65,8
930722,0,1,0,7100,0.76,1405,1393,1,44100,19,1
828905,0,1,0,8400,0.81,705,4276,1,48800,31,8
778773,1,NA,NA,4400,0.98,1393,1889,1,58500,22,3
669917,0,1,0,5700,0.74,914,4608,1,3500,30,8
962884,0,1,0,6600,0.77,2125,3063,1,17000,55,1
871404,0,1,0,4900,0.9,1458,4785,1,37300,50,2
70386,0,1,0,3600,0.68,7828,1040,1,63600,29,2
260098,0,1,0,3100,0.43,759,4892,1,48600,55,7
984786,0,0,0,8600,0.36,1550,2751,1,45300,56,2
90596,0,1,0,3000,0.87,264,2382,0,0,57,1
30150,0,1,0,6300,0.71,1029,6448,1,23800,51,0
495797,0,1,0,3800,1.03,1539,1683,1,22300,36,3
995061,1,NA,NA,6900,0.74,872,4894,1,5300,54,1
633531,1,NA,NA,3800,0.59,714,6313,1,52800,56,2
234511,0,0,1,1500,1,1062,3041,0,0,31,2
295580,0,1,0,5200,0.65,1143,2641,0,0,37,8
138698,0,1,0,0,NA,1018,882,1,28600,23,2
544220,0,1,0,6600,0.64,1004,5953,1,62300,33,2
396081,1,NA,NA,6500,0.42,2829,4641,0,0,46,1
173736,1,NA,NA,6000,1.09,1087,3370,1,15400,69,1
651350,0,1,0,11500,0.79,597,2114,1,44000,45,3
185005,1,NA,NA,3900,0.69,855,2310,1,20900,41,8
513014,1,NA,NA,4400,0.81,2570,5799,1,38900,65,2
615376,0,1,0,7700,0.51,2850,2456,1,24300,40,1
97854,1,NA,NA,6900,0.58,3385,500,1,39800,56,4
379984,1,NA,NA,6600,0.75,190,2692,0,0,42,3
953393,0,1,0,5900,0.81,817,1955,1,41400,37,7
845289,1,NA,NA,5000,0.55,2274,4458,1,52100,44,8
268783,0,1,0,0,NA,1763,3185,1,4100,47,4
297708,1,NA,NA,1400,0.81,1379,2834,1,12800,29,5
879220,1,NA,NA,5200,0.69,1732,4222,1,34700,32,1
372986,0,1,1,0,NA,1511,61,0,0,27,1
445028,1,NA,NA,5700,0.8,1674,2444,0,0,53,6
597059,0,1,0,2800,0.87,721,461,0,0,36,8
329741,1,NA,NA,3100,0.63,485,5890,1,26100,42,5
368480,0,0,0,6400,0.73,1174,1638,1,28900,61,6
402490,0,1,0,1600,0.99,1015,1055,1,23200,77,8
614908,0,1,1,4900,0.88,1251,1019,1,39900,45,1
728326,0,1,0,3000,0.45,2524,7921,0,0,41,3
507421,1,NA,NA,3400,0.65,990,1317,1,16500,65,4
820614,0,1,0,7700,0.67,1120,3843,1,22100,56,3
428277,1,NA,NA,0,NA,394,1003,0,0,27,1
136873,1,NA,NA,2000,1,1092,894,0,0,63,8
498240,0,0,0,8900,0.48,707,4740,1,43900,21,2
54035,1,NA,NA,5700,1.01,933,1274,0,0,22,1
57665,0,1,0,7300,1,412,3813,1,47400,61,0
418214,1,NA,NA,2100,0.52,1728,3836,1,25100,24,4
19147,1,NA,NA,4400,0.38,3671,2134,1,28700,31,1
730140,1,NA,NA,3100,0.73,850,2248,0,0,50,6
904059,1,NA,NA,8300,0.47,1871,3867,1,3500,43,1
187400,0,0,1,1500,0.49,1322,1588,0,0,45,6
994857,1,NA,NA,3000,0.74,2025,4224,1,37500,36,2
844826,1,NA,NA,4400,0.89,2158,863,1,48800,46,5
747126,1,NA,NA,0,NA,2126,2290,0,0,36,0
501849,0,1,0,0,NA,330,2770,0,0,26,1
177005,1,NA,NA,2900,0.85,3674,4467,1,42500,30,5
435682,0,1,1,3400,0.69,879,1134,0,0,39,1
543297,0,1,1,3600,0.54,111,3035,1,37800,43,8
754779,0,1,0,5100,0.82,183,5465,1,74000,48,1
358946,1,NA,NA,7000,0.93,504,4224,1,29100,52,4
110055,0,1,1,3200,0.77,721,2125,1,38700,41,5
562160,0,1,1,0,NA,1057,1146,0,0,40,5
972763,0,1,1,2300,0.39,1557,2446,0,0,53,6
755958,1,NA,NA,4700,0.85,1092,3943,0,0,42,2
975351,1,NA,NA,3700,0.67,4695,863,1,47600,53,8
623270,0,1,1,5600,0.88,1050,2478,1,20800,52,5
493850,1,NA,NA,3100,0.77,1204,3464,0,0,25,4
589721,0,0,0,800,0.88,1286,1586,1,29300,45,2
610287,1,NA,NA,4100,0.72,3432,5049,1,17200,41,4
406920,0,1,0,2500,0.7,495,927,1,33200,31,8
397012,1,NA,NA,3500,0.63,4476,2540,1,43300,28,0
649505,1,NA,NA,5400,0.93,3278,7390,1,5100,45,2
327637,0,1,1,6300,0.61,3436,4639,1,54500,35,1
955820,1,NA,NA,3400,0.65,1419,1526,1,22800,34,3
482405,0,1,0,7000,0.17,2646,3277,0,0,47,2
37654,0,1,0,6300,0.95,2654,3638,0,0,40,3
181548,0,1,0,600,0.62,1513,1896,1,35600,24,8
837502,1,NA,NA,2800,0.85,1601,2742,0,0,35,2
352312,1,NA,NA,3600,0.81,1293,2322,1,13900,40,5
615656,0,1,0,5400,0.47,1786,3902,0,0,53,1
303111,0,1,1,6100,0.91,376,2327,1,33500,55,8
988924,0,1,1,8900,0.61,2171,6858,1,20700,25,4
191853,0,1,1,6100,0.64,958,3196,0,0,36,1
231789,0,1,0,3600,0.54,3552,5166,1,46900,27,5
874671,1,NA,NA,5200,0.79,1148,3184,1,25600,26,8
281986,1,NA,NA,5200,0.75,4964,8479,0,0,34,2
726349,0,0,1,4400,0.85,1013,2614,0,0,44,0
24664,0,1,1,1400,0.98,544,797,1,18200,27,1
484556,1,NA,NA,5700,0.43,4187,3530,1,28400,49,8
129231,1,NA,NA,5700,0.72,3341,4827,1,28600,29,2
95775,0,1,0,3500,0.97,1224,2257,0,0,40,5
311757,1,NA,NA,3600,0.96,1429,2907,0,0,22,4
628598,1,NA,NA,5900,0.3,757,7238,0,0,44,3
508527,1,NA,NA,4100,0.63,1845,4742,1,13300,51,2
550548,0,1,0,8200,0.74,1743,2166,1,49300,48,2
599159,0,0,0,3300,0.44,1841,2042,1,28500,27,4
855379,1,NA,NA,2700,0.74,3343,4125,1,16300,35,2
976445,1,NA,NA,3000,0.52,776,1689,0,0,30,2
933652,1,NA,NA,6000,1.02,5490,5053,1,31100,38,8
35564,0,1,0,1500,0.59,966,2655,0,0,37,8
209248,0,1,1,3800,0.49,1031,2241,1,17000,57,8
89376,1,NA,NA,5200,0.65,716,2894,0,0,34,1
605493,1,NA,NA,4100,0.89,239,1996,0,0,47,8
956934,1,NA,NA,3600,0.59,1030,4710,1,21300,23,2
730381,1,NA,NA,5600,0.57,3364,3546,1,30300,31,1
557280,0,0,1,2200,0.88,2125,2929,1,22400,43,5
79478,1,NA,NA,0,NA,590,682,0,0,39,0
267927,1,NA,NA,5000,0.6,1450,5054,1,24400,45,1
354435,0,1,1,4000,0.72,2469,3087,1,51700,42,3
491634,0,0,1,3000,0.82,1113,1483,0,0,40,2
334767,0,1,1,7000,1.09,774,969,0,0,47,1
789854,1,NA,NA,5900,0.38,1688,5513,1,36400,46,3
773576,1,NA,NA,5600,0.67,2122,598,0,0,18,1
359488,0,1,0,3300,0.74,1905,4891,1,60600,50,1
523947,0,1,1,4500,0.94,311,1838,0,0,24,1
767436,0,1,0,5400,0.95,1260,2503,0,0,40,3
594612,1,NA,NA,5800,0.63,572,2844,1,26600,37,2
730597,0,0,1,0,NA,1223,1982,1,3600,46,8
130482,1,NA,NA,5700,0.71,1560,491,0,0,50,4
573289,0,1,1,4900,0.94,607,2392,1,38600,21,8
671112,0,1,1,0,NA,2048,1887,1,28500,25,0
247537,1,NA,NA,3800,0.61,696,3471,1,15700,42,8
348606,0,0,1,3700,1,810,2377,1,39200,18,3
218894,1,NA,NA,5600,0.56,2837,2730,0,0,47,2
677167,1,NA,NA,4900,0.74,725,1272,0,0,31,1
493628,1,NA,NA,4700,0.7,2652,5740,1,17800,40,8
139113,1,NA,NA,5900,0.94,2050,3981,1,47700,37,4
854952,0,1,0,4500,0.61,4548,3773,1,25300,27,2
163175,0,1,1,3200,0.82,1011,4070,1,23600,42,8
900837,1,NA,NA,3300,0.62,2673,5887,0,0,59,1
334197,0,0,0,0,NA,1103,4513,0,0,25,5
184309,0,1,0,3100,0.96,1120,1617,1,13500,40,3
642698,1,NA,NA,2100,0.85,1799,4583,1,27300,40,5
781640,1,NA,NA,5100,0.63,929,1365,0,0,26,8
657843,0,1,1,2400,0.69,1210,2502,1,24200,36,8
930509,1,NA,NA,2400,0.64,3105,1726,1,33200,43,3
392842,1,NA,NA,4000,0.78,2097,6695,1,57000,44,4
689555,1,NA,NA,4500,0.92,1112,58,1,19800,27,2
725386,0,1,1,5800,0.87,1987,1678,1,37600,39,8
754515,1,NA,NA,0,NA,1017,2508,0,0,25,5
297588,0,1,0,6800,0.71,5110,841,1,45600,69,1
533966,0,1,1,4400,0.36,459,4328,1,51500,40,1
448646,0,0,1,3600,1.01,1446,1796,0,0,49,2
347147,0,1,0,5000,0.72,4102,6077,1,33600,20,8
427669,1,NA,NA,3200,0.66,1050,1862,1,40400,47,1
850389,0,1,0,5100,0.66,3463,2340,1,37800,45,8
97906,0,1,0,5400,0.59,2047,2877,1,26700,30,2
43072,1,NA,NA,6000,0.67,191,3078,0,0,20,1
18572,0,0,1,3600,0.76,187,3474,0,0,24,4
394384,0,1,0,2400,0.91,1227,2789,0,0,55,2
615710,1,NA,NA,5000,0.57,578,5834,1,17200,34,5
544844,1,NA,NA,4800,0.61,1464,3077,0,0,42,0
516913,1,NA,NA,6200,0.65,1675,1921,1,20500,36,4
168976,1,NA,NA,7200,0.66,4287,3757,1,19400,41,1
730118,0,1,0,5600,0.83,248,7088,0,0,60,3
39049,0,1,0,3200,0.39,1079,5572,0,0,37,3
81814,0,1,1,2100,0.88,732,4012,1,5200,32,1
746432,0,1,1,4300,0.73,1995,2648,1,15600,26,3
102825,1,NA,NA,4700,0.37,2598,4575,1,53800,34,4
637997,0,1,0,5300,0.9,980,2025,0,0,25,1
839943,0,0,0,5600,0.82,1054,2167,0,0,68,1
12909,1,NA,NA,5100,0.62,1460,2527,0,0,28,3
990411,1,NA,NA,2300,0.71,1654,2246,1,28800,44,6
111654,0,1,1,3300,0.67,861,2421,1,30700,47,5
634383,1,NA,NA,7200,0.33,1251,4570,1,32600,27,4
58020,1,NA,NA,2500,0.92,470,1961,1,31200,72,5
747761,0,1,0,3100,1.01,1084,2976,0,0,36,8
98443,0,1,1,5000,0.64,925,1701,0,0,26,2
124790,1,NA,NA,4500,0.85,2199,2866,1,23400,41,5
48240,1,NA,NA,2800,0.7,1427,2233,1,17300,26,2
98163,0,1,0,7000,0.98,4793,1639,1,49400,38,1
48812,1,NA,NA,4600,0.79,1183,413,1,22500,34,1
75246,0,1,1,3200,0.53,206,1496,1,22800,23,3
449430,0,1,0,2400,0.9,1982,2815,1,49600,29,1
117693,0,1,0,7600,0.76,501,5472,1,35300,30,8
130627,0,1,0,3300,0.53,2684,8425,1,2400,29,4
682207,0,1,0,4900,0.66,3859,4426,1,21000,24,3
288184,1,NA,NA,2900,0.96,1241,3440,0,0,23,3
176286,0,1,0,3700,1,1381,5112,1,28700,20,1
307216,0,1,0,4100,0.57,655,2303,0,0,26,1
581620,0,1,0,5400,0.88,664,1752,0,0,33,8
804241,0,0,0,4300,0.58,1432,2529,1,18000,72,1
10100,0,1,1,1600,0.9,1478,1751,0,0,60,8
496308,1,NA,NA,3500,0.55,5702,1743,1,44600,62,8
119080,0,1,0,3100,0.67,572,3612,0,0,38,7
33011,1,NA,NA,4100,0.48,1143,1489,0,0,61,8
927699,1,NA,NA,4300,0.89,3968,3679,1,57800,48,2
653581,1,NA,NA,2600,0.67,318,2299,0,0,33,0
25983,0,1,0,3200,0.48,137,765,0,0,18,3
914229,0,1,0,5700,0.76,105,1170,1,36400,43,2
